x,y,z,u,v,w,p,speed
0.923077,0.153846,0.923077,0.824051,1.53339,0.0866994,-2.23737,1.74295
1,0.153846,0.923077,8.20017e-34,9,5.42896e-35,-1.76713,9
0,0.230769,0.923077,4.47475e-36,-3.01036e-35,-1.61382e-36,-0.114494,3.04771e-35
0.0769231,0.230769,0.923077,0.0198315,-0.0690795,-0.0023035,-0.104667,0.0719067
0.153846,0.230769,0.923077,0.0720162,-0.122146,0.000974409,-0.103536,0.141799
0.230769,0.230769,0.923077,0.150826,-0.171656,0.00404526,-0.114409,0.22854
0.307692,0.230769,0.923077,0.255978,-0.226375,0.00665395,-0.141529,0.341782
0.384615,0.230769,0.923077,0.389114,-0.292772,0.00901629,-0.190028,0.487038
0.461538,0.230769,0.923077,0.551321,-0.374923,0.011373,-0.266374,0.666822
0.538462,0.230769,0.923077,0.739331,-0.473313,0.0140314,-0.378705,0.87797
0.615385,0.230769,0.923077,0.938178,-0.579787,0.0175298,-0.536111,1.10301
0.692308,0.230769,0.923077,1.10589,-0.659694,0.0227139,-0.746433,1.28791
0.769231,0.230769,0.923077,1.14767,-0.591096,0.0310229,-0.999039,1.29132
0.846154,0.230769,0.923077,0.915656,0.0431069,0.0482978,-1.22607,0.917941
0.923077,0.230769,0.923077,0.390276,2.49003,0.0724176,-1.28975,2.52147
1,0.230769,0.923077,2.72345e-34,9,5.62762e-35,-1.1428,9
0,0.307692,0.923077,3.1189e-36,-4.46159e-35,-1.57786e-36,-0.0953431,4.47526e-35
0.0769231,0.307692,0.923077,0.0177235,-0.108085,-0.00288826,-0.0865366,0.109566
0.153846,0.307692,0.923077,0.0637991,-0.183829,-0.000386525,-0.0854721,0.194585
0.230769,0.307692,0.923077,0.131522,-0.252769,0.00192134,-0.0941685,0.284946
0.307692,0.307692,0.923077,0.219509,-0.327666,0.00377066,-0.115767,0.394415
0.384615,0.307692,0.923077,0.327314,-0.415014,0.00535634,-0.153488,0.528583
0.461538,0.307692,0.923077,0.45256,-0.515379,0.00692178,-0.211138,0.685911
0.538462,0.307692,0.923077,0.586611,-0.620213,0.00875728,-0.292577,0.853729
0.615385,0.307692,0.923077,0.708177,-0.702821,0.0113196,-0.400041,0.997798
0.692308,0.307692,0.923077,0.775499,-0.695733,0.0154434,-0.529495,1.04196
0.769231,0.307692,0.923077,0.725721,-0.434791,0.0228977,-0.662211,0.846309
0.846154,0.307692,0.923077,0.510108,0.47126,0.036133,-0.757738,0.695415
0.923077,0.307692,0.923077,0.188876,3.00461,0.0480869,-0.765717,3.01093
1,0.307692,0.923077,1.37618e-34,9,4.18103e-35,-0.66105,9
0,0.384615,0.923077,1.32539e-36,-5.54532e-35,-1.03893e-36,-0.06298,5.54788e-35
0.0769231,0.384615,0.923077,0.0120364,-0.139714,-0.0022918,-0.0569446,0.140251
0.153846,0.384615,0.923077,0.0432518,-0.233052,-0.000723694,-0.0562841,0.237033
0.230769,0.384615,0.923077,0.0884043,-0.316026,0.000719515,-0.0619231,0.328159
0.307692,0.384615,0.923077,0.145995,-0.404523,0.00183703,-0.0758377,0.430066
0.384615,0.384615,0.923077,0.214755,-0.504361,0.00275347,-0.0996694,0.548185
0.461538,0.384615,0.923077,0.29159,-0.612045,0.00364919,-0.135228,0.677965
0.538462,0.384615,0.923077,0.368462,-0.710529,0.00473214,-0.183793,0.800398
0.615385,0.384615,0.923077,0.428999,-0.759072,0.00633845,-0.244672,0.871935
0.692308,0.384615,0.923077,0.446794,-0.673074,0.00908644,-0.312676,0.807921
0.769231,0.384615,0.923077,0.392016,-0.284958,0.0139681,-0.375314,0.484843
0.846154,0.384615,0.923077,0.255842,0.746825,0.0215566,-0.412701,0.789726
0.923077,0.384615,0.923077,0.0877936,3.27575,0.0268288,-0.405617,3.27703
1,0.384615,0.923077,6.10864e-35,9,2.55533e-35,-0.357337,9
0,0.461538,0.923077,-5.97458e-37,-6.03169e-35,-1.99106e-37,-0.0215468,6.03202e-35
0.0769231,0.461538,0.923077,0.00423367,-0.157238,-0.000883285,-0.0193808,0.157298
0.153846,0.461538,0.923077,0.0153184,-0.260117,-0.000327266,-0.0194893,0.260568
0.230769,0.461538,0.923077,0.0310945,-0.350365,0.000163513,-0.0216574,0.351742
0.307692,0.461538,0.923077,0.0510594,-0.445519,0.000541961,-0.0267516,0.448435
0.384615,0.461538,0.923077,0.0745372,-0.550808,0.000837563,-0.0352155,0.555829
0.461538,0.461538,0.923077,0.100178,-0.660182,0.0011187,-0.0475526,0.66774
0.538462,0.461538,0.923077,0.124797,-0.75178,0.00146457,-0.0639289,0.762069
0.615385,0.461538,0.923077,0.142461,-0.778074,0.00201588,-0.0836634,0.791011
0.692308,0.461538,0.923077,0.144567,-0.648924,0.00301144,-0.104514,0.66484
0.769231,0.461538,0.923077,0.122958,-0.201512,0.00478427,-0.122119,0.236111
0.846154,0.461538,0.923077,0.0779262,0.878277,0.00740657,-0.130558,0.881758
0.923077,0.461538,0.923077,0.0262237,3.39427,0.00884059,-0.126844,3.39439
1,0.461538,0.923077,2.20149e-35,9,1.07682e-35,-0.113093,9
0,0.538462,0.923077,-2.38329e-36,-5.82446e-35,6.86483e-37,0.0230608,5.82973e-35
0.0769231,0.538462,0.923077,-0.0042583,-0.157243,0.000815555,0.0209741,0.157303
0.153846,0.538462,0.923077,-0.0150653,-0.260126,0.000332423,0.0200084,0.260562
0.230769,0.538462,0.923077,-0.0308955,-0.350388,-0.000161202,0.0214517,0.351747
0.307692,0.538462,0.923077,-0.0508124,-0.44555,-0.000525931,0.0255281,0.448438
0.384615,0.538462,0.923077,-0.0743046,-0.550828,-0.000834911,0.032831,0.555818
0.461538,0.538462,0.923077,-0.100034,-0.660152,-0.00115145,0.0438636,0.667689
0.538462,0.538462,0.923077,-0.124916,-0.751635,-0.00155092,0.0589743,0.761946
0.615385,0.538462,0.923077,-0.143073,-0.777772,-0.00212892,0.0779178,0.790825
0.692308,0.538462,0.923077,-0.145747,-0.648586,-0.00303706,0.0990862,0.664767
0.769231,0.538462,0.923077,-0.124206,-0.201518,-0.00443246,0.118785,0.236763
0.846154,0.538462,0.923077,-0.077471,0.877678,-0.00634557,0.131562,0.881114
0.923077,0.538462,0.923077,-0.0247763,3.39344,-0.00801193,0.130115,3.39354
1,0.538462,0.923077,-6.2606e-36,9,-3.18827e-36,0.115693,9
0,0.615385,0.923077,-3.79625e-36,-4.96434e-35,1.36468e-36,0.0644007,4.98071e-35
0.0769231,0.615385,0.923077,-0.0120503,-0.139726,0.00224495,0.0583993,0.140262
0.153846,0.615385,0.923077,-0.0430398,-0.233074,0.000742861,0.0568206,0.237016
0.230769,0.615385,0.923077,-0.0882405,-0.31609,-0.000696898,0.0618201,0.328176
0.307692,0.615385,0.923077,-0.145777,-0.40462,-0.00179261,0.0747844,0.430083
0.384615,0.615385,0.923077,-0.214511,-0.50445,-0.00270831,0.09745,0.548171
0.461538,0.615385,0.923077,-0.291336,-0.612032,-0.00362533,0.131566,0.677844
0.538462,0.615385,0.923077,-0.368294,-0.710238,-0.00476749,0.178448,0.800063
0.615385,0.615385,0.923077,-0.429178,-0.758289,-0.0064636,0.237711,0.871342
0.692308,0.615385,0.923077,-0.447706,-0.671898,-0.00922976,0.304989,0.807449
0.769231,0.615385,0.923077,-0.393686,-0.284403,-0.0137498,0.36926,0.485863
0.846154,0.615385,0.923077,-0.255628,0.745318,-0.020208,0.412207,0.788196
0.923077,0.615385,0.923077,-0.0855539,3.27347,-0.0257537,0.409443,3.27469
1,0.615385,0.923077,-3.84045e-35,9,-1.75993e-35,0.361466,9
0,0.692308,0.923077,-4.55768e-36,-3.62742e-35,1.60951e-36,0.096564,3.65948e-35
0.0769231,0.692308,0.923077,-0.017719,-0.108092,0.00287995,0.0877146,0.109573
0.153846,0.692308,0.923077,-0.0636756,-0.183877,0.000430106,0.0860464,0.194591
0.230769,0.692308,0.923077,-0.13143,-0.252886,-0.00186111,0.0942694,0.285006
0.307692,0.692308,0.923077,-0.219371,-0.327846,-0.00367611,0.115085,0.394487
0.384615,0.692308,0.923077,-0.327112,-0.415234,-0.00523408,0.151691,0.528629
0.461538,0.692308,0.923077,-0.452234,-0.51557,-0.00678451,0.207751,0.685838
0.538462,0.692308,0.923077,-0.586063,-0.620188,-0.00864555,0.286906,0.853333
0.615385,0.692308,0.923077,-0.707471,-0.702137,-0.0113358,0.391136,0.996815
0.692308,0.692308,0.923077,-0.775173,-0.693664,-0.0157479,0.51724,1.04034
0.769231,0.692308,0.923077,-0.727748,-0.432271,-0.0234225,0.648383,0.846773
0.846154,0.692308,0.923077,-0.511059,0.468624,-0.0348643,0.750833,0.694266
0.923077,0.692308,0.923077,-0.184277,2.99721,-0.0463786,0.765104,3.00323
1,0.692308,0.923077,-9.34252e-35,9,-3.30511e-35,0.667234,9
0,0.769231,0.923077,-4.33703e-36,-2.12037e-35,1.27938e-36,0.115338,2.16805e-35
0.0769231,0.769231,0.923077,-0.0197968,-0.0690576,0.00234336,0.105432,0.0718774
0.153846,0.769231,0.923077,-0.0720439,-0.122187,-0.000905112,0.104292,0.141848
0.230769,0.769231,0.923077,-0.150839,-0.171784,-0.00392757,0.11488,0.228643
0.307692,0.769231,0.923077,-0.255993,-0.2266,-0.00648448,0.141464,0.341939
0.384615,0.769231,0.923077,-0.389091,-0.293115,-0.00878339,0.189036,0.487222
0.461538,0.769231,0.923077,-0.551188,-0.375419,-0.0110648,0.263857,0.666986
0.538462,0.769231,0.923077,-0.73883,-0.473987,-0.0136493,0.3736,0.877906
0.615385,0.769231,0.923077,-0.936749,-0.58049,-0.0171729,0.526321,1.10216
0.692308,0.769231,0.923077,-1.10284,-0.659318,-0.0227664,0.727538,1.2851
0.769231,0.769231,0.923077,-1.1475,-0.585149,-0.0331599,0.967269,1.28851
0.846154,0.769231,0.923077,-0.923326,0.0474518,-0.0480736,1.20339,0.925793
0.923077,0.769231,0.923077,-0.374168,2.47476,-0.064304,1.29473,2.50372
1,0.769231,0.923077,-2.00939e-34,9,-5.03968e-35,1.12483,9
0,0.846154,0.923077,-2.70192e-36,-8.35408e-36,4.81137e-37,0.119499,8.79332e-36
0.0769231,0.846154,0.923077,-0.0169248,-0.0320489,0.00063699,0.11104,0.036249
0.153846,0.846154,0.923077,-0.0639387,-0.0614609,-0.00313169,0.11065,0.0887434
0.230769,0.846154,0.923077,-0.137983,-0.0890937,-0.00675848,0.121854,0.164386
0.307692,0.846154,0.923077,-0.240247,-0.119857,-0.0100919,0.150912,0.268675
0.384615,0.846154,0.923077,-0.374087,-0.158717,-0.0132587,0.204585,0.406581
0.461538,0.846154,0.923077,-0.544952,-0.210478,-0.0164351,0.291777,0.584418
0.538462,0.846154,0.923077,-0.758571,-0.280501,-0.0198341,0.425055,0.809014
0.615385,0.846154,0.923077,-1.01731,-0.374932,-0.0239444,0.621647,1.08447
0.692308,0.846154,0.923077,-1.30688,-0.495897,-0.0295836,0.906973,1.39811
0.769231,0.846154,0.923077,-1.55964,-0.604976,-0.0405116,1.30087,1.67335
0.846154,0.846154,0.923077,-1.55492,-0.418205,-0.0564721,1.79493,1.61117
0.923077,0.846154,0.923077,-0.772481,1.59401,-0.0823608,2.27665,1.77324
1,0.846154,0.923077,-4.50968e-34,9,-5.98326e-35,1.90905,9
0,0.923077,0.923077,8.78796e-37,-1.03988e-36,-3.04055e-37,0.112415,1.39502e-36
0.0769231,0.923077,0.923077,-0.00865201,-0.0073443,-0.00132044,0.108045,0.0114254
0.153846,0.923077,0.923077,-0.0379607,-0.016783,-0.00496076,0.106659,0.0418006
0.230769,0.923077,0.923077,-0.0880132,-0.0252589,-0.00867853,0.115524,0.0919763
0.307692,0.923077,0.923077,-0.159492,-0.0346385,-0.0123388,0.142783,0.163676
0.384615,0.923077,0.923077,-0.255513,-0.0469092,-0.0160535,0.195951,0.260279
0.461538,0.923077,0.923077,-0.382751,-0.0643314,-0.0200084,0.285352,0.388635
0.538462,0.923077,0.923077,-0.551826,-0.0901984,-0.0243733,0.426645,0.55968
0.615385,0.923077,0.923077,-0.779382,-0.130538,-0.0293733,0.645135,0.790784
0.692308,0.923077,0.923077,-1.0901,-0.196089,-0.0339924,0.987227,1.10812
0.769231,0.923077,0.923077,-1.50558,-0.29881,-0.0418636,1.55063,1.53551
0.846154,0.923077,0.923077,-2.03141,-0.47917,-0.0537993,2.49152,2.08785
0.923077,0.923077,0.923077,-1.83179,0.0248778,-0.0796315,3.86141,1.83369
1,0.923077,0.923077,-2.69228e-33,9,-6.64782e-35,3.20984,9
0,1,0.923077,-1.74814e-37,5.35692e-37,2.75107e-38,0.109466,5.64165e-37
0.0769231,1,0.923077,-3.4093e-36,-1.74191e-36,-9.32354e-37,0.103765,3.94041e-36
0.153846,1,0.923077,-1.84807e-35,-7.33717e-36,-3.51734e-36,0.0964601,2.01926e-35
0.230769,1,0.923077,-4.69289e-35,-1.21464e-35,-6.45961e-36,0.100251,4.89038e-35
0.307692,1,0.923077,-8.95759e-35,-1.69246e-35,-9.4773e-36,0.122223,9.16521e-35
0.384615,1,0.923077,-1.479e-34,-2.32963e-35,-1.25192e-35,0.168653,1.50246e-34
0.461538,1,0.923077,-2.25685e-34,-3.25879e-35,-1.56656e-35,0.249141,2.28563e-34
0.538462,1,0.923077,-3.29612e-34,-4.71609e-35,-1.90249e-35,0.378162,3.33512e-34
0.615385,1,0.923077,-4.70728e-34,-7.21088e-35,-2.25209e-35,0.579908,4.76751e-34
0.692308,1,0.923077,-6.66963e-34,-1.17385e-34,-2.66103e-35,0.901307,6.77736e-34
0.769231,1,0.923077,-9.4698e-34,-1.95887e-34,-3.11404e-35,1.44621,9.67529e-34
0.846154,1,0.923077,-1.40571e-33,-7.51468e-34,-4.02642e-35,2.27941,1.59448e-33
0.923077,1,0.923077,-1.46287e-33,-3.21507e-33,-3.31154e-35,6.09691,3.53239e-33
1,1,0.923077,3.03608e-33,9,-1.01816e-35,14.5766,9
0,0,1,1.49595e-37,-1.85686e-37,2.46333e-38,-0.107424,2.39718e-37
0.0769231,0,1,1.70333e-37,-6.22124e-37,-2.52852e-37,-0.104299,6.9281e-37
0.153846,0,1,-4.08747e-36,-2.72499e-36,2.77588e-36,-0.0958513,5.64256e-36
0.230769,0,1,-1.35929e-35,-2.85433e-36,5.81336e-36,-0.0994116,1.50568e-35
0.307692,0,1,-2.74409e-35,-2.29783e-36,9.5732e-36,-0.121018,2.91535e-35
0.384615,0,1,-4.63935e-35,-1.42197e-36,1.47632e-35,-0.167154,4.87066e-35
0.461538,0,1,-7.24799e-35,-4.44428e-37,2.26111e-35,-0.246647,7.59263e-35
0.538462,0,1,-1.08873e-34,1.62247e-36,3.346e-35,-0.375729,1.1391e-34
0.615385,0,1,-1.62899e-34,2.16395e-36,5.46712e-35,-0.571107,1.71842e-34
0.692308,0,1,-2.39997e-34,1.32364e-35,7.32668e-35,-0.904398,2.51281e-34
0.769231,0,1,-4.25661e-34,-6.37287e-35,2.57704e-34,-1.2563,5.01657e-34
0.846154,0,1,-6.60812e-34,3.41254e-34,-3.43672e-35,-2.96528,7.44518e-34
0.923077,0,1,-1.94324e-33,-1.15778e-33,1.56905e-33,-4.35538,2.75292e-33
1,0,1,-3.14203e-33,9,-2.55634e-33,-26.0488,9
0,0.0769231,1,3.49959e-37,-3.37292e-37,3.26201e-37,-0.11041,5.85359e-37
0.0769231,0.0769231,1,1.39493e-36,-1.07407e-36,3.83406e-37,-0.107184,1.80179e-36
0.153846,0.0769231,1,1.02428e-35,-4.15375e-36,2.92284e-36,-0.104104,1.14329e-35
0.230769,0.0769231,1,2.72408e-35,-6.90176e-36,4.50416e-36,-0.112515,2.84602e-35
0.307692,0.0769231,1,5.27055e-35,-9.67207e-36,6.33268e-36,-0.138805,5.39585e-35
0.384615,0.0769231,1,8.75949e-35,-1.32398e-35,8.15412e-36,-0.191125,8.89643e-35
0.461538,0.0769231,1,1.34396e-34,-1.84799e-35,9.96042e-36,-0.2799,1.36026e-34
0.538462,0.0769231,1,1.97328e-34,-2.63216e-35,1.16992e-35,-0.420942,1.99419e-34
0.615385,0.0769231,1,2.83774e-34,-3.99128e-35,1.04684e-35,-0.641799,2.86758e-34
0.692308,0.0769231,1,4.04752e-34,-6.03036e-35,1.38094e-35,-0.980424,4.09453e-34
0.769231,0.0769231,1,5.8914e-34,-1.14751e-34,-8.97664e-36,-1.55935,6.00279e-34
0.846154,0.0769231,1,8.31526e-34,-1.25876e-34,-1.67533e-34,-2.6424,8.57524e-34
0.923077,0.0769231,1,1.0789e-33,-2.42282e-33,-7.09381e-34,-4.52994,2.74542e-33
1,0.0769231,1,8.24867e-34,9,7.26836e-34,-4.5154,9
0,0.153846,1,2.01386e-36,3.12007e-36,-2.22129e-36,-0.118213,4.3272e-36
0.0769231,0.153846,1,4.57586e-36,-8.43373e-36,-1.11264e-36,-0.110485,9.65941e-36
0.153846,0.153846,1,2.25533e-35,-2.04517e-35,1.44518e-36,-0.108063,3.04797e-35
0.230769,0.153846,1,5.49649e-35,-3.15053e-35,3.63264e-36,-0.117544,6.3458e-35
0.307692,0.153846,1,1.01886e-34,-4.32576e-35,5.38143e-36,-0.145069,1.10819e-34
0.384615,0.153846,1,1.64863e-34,-5.80449e-35,6.59696e-36,-0.197656,1.74907e-34
0.461538,0.153846,1,2.47076e-34,-7.82752e-35,7.29076e-36,-0.28417,2.59281e-34
0.538462,0.153846,1,3.53078e-34,-1.06972e-34,6.75209e-36,-0.417607,3.68989e-34
0.615385,0.153846,1,4.88062e-34,-1.48405e-34,4.1624e-36,-0.616205,5.10143e-34
0.692308,0.153846,1,6.55717e-34,-2.08902e-34,-4.52397e-36,-0.908571,6.88204e-34
0.769231,0.153846,1,8.44537e-34,-2.89314e-34,-4.18258e-35,-1.33944,8.93697e-34
0.846154,0.153846,1,9.73599e-34,-3.24935e-34,-8.12149e-35,-1.86125,1.0296e-33
0.923077,0.153846,1,7.57918e-34,-1.64632e-33,5.44112e-35,-2.19858,1.81322e-33
1,0.153846,1,4.72664e-34,9,3.61461e-34,-1.90116,9
0,0.230769,1,1.38647e-36,1.03111e-35,-3.99194e-36,-0.114372,1.11434e-35
0.0769231,0.230769,1,6.23623e-36,-2.14156e-35,-1.48929e-36,-0.104687,2.23548e-35
0.153846,0.230769,1,2.82603e-35,-4.70581e-35,-2.12779e-37,-0.102962,5.48922e-35
0.230769,0.230769,1,6.59959e-35,-6.95376e-35,1.36623e-36,-0.112216,9.58791e-35
0.307692,0.230769,1,1.18579e-34,-9.35111e-35,2.17516e-36,-0.137963,1.5103e-34
0.384615,0.230769,1,1.8703e-34,-1.22717e-34,2.33885e-36,-0.185183,2.23708e-34
0.461538,0.230769,1,2.72918e-34,-1.60215e-34,1.75069e-36,-0.260208,3.16475e-34
0.538462,0.230769,1,3.76942e-34,-2.08355e-34,-1.10096e-38,-0.370985,4.30694e-34
0.615385,0.230769,1,4.9598e-34,-2.67781e-34,-3.78482e-36,-0.526351,5.63664e-34
0.692308,0.230769,1,6.16273e-34,-3.32071e-34,-1.17496e-35,-0.732967,7.00144e-34
0.769231,0.230769,1,6.97741e-34,-3.63173e-34,-1.93684e-35,-0.97623,7.86837e-34
0.846154,0.230769,1,6.54515e-34,-1.86738e-34,-4.25803e-36,-1.19406,6.80647e-34
0.923077,0.230769,1,4.01441e-34,-1.17729e-33,5.41737e-35,-1.28874,1.24503e-33
1,0.230769,1,1.477e-34,9,1.03828e-34,-1.23319,9
0,0.307692,1,-2.77274e-37,1.81375e-35,-4.91267e-36,-0.0955175,1.87931e-35
0.0769231,0.307692,1,6.12241e-36,-3.65408e-35,-1.56066e-36,-0.086995,3.7083e-35
0.153846,0.307692,1,2.70035e-35,-7.6905e-35,-1.18542e-36,-0.0856745,8.15167e-35
0.230769,0.307692,1,6.18582e-35,-1.10458e-34,-1.76112e-37,-0.0930505,1.266e-34
0.307692,0.307692,1,1.08995e-34,-1.45708e-34,-6.6361e-38,-0.113666,1.81963e-34
0.384615,0.307692,1,1.68458e-34,-1.87255e-34,-5.42446e-37,-0.150454,2.51878e-34
0.461538,0.307692,1,2.39913e-34,-2.37282e-34,-1.6549e-36,-0.20713,3.37437e-34
0.538462,0.307692,1,3.20683e-34,-2.94788e-34,-3.50647e-36,-0.287352,4.35603e-34
0.615385,0.307692,1,4.02367e-34,-3.52372e-34,-6.15087e-36,-0.392966,5.34886e-34
0.692308,0.307692,1,4.65616e-34,-3.86625e-34,-8.46344e-36,-0.51926,6.05268e-34
0.769231,0.307692,1,4.75231e-34,-3.30337e-34,-6.64152e-36,-0.647779,5.78802e-34
0.846154,0.307692,1,3.88928e-34,8.28714e-36,7.07551e-36,-0.741114,3.89081e-34
0.923077,0.307692,1,2.05879e-34,-8.47741e-34,3.62057e-35,-0.757982,8.73134e-34
1,0.307692,1,9.56007e-35,9,7.59531e-35,-0.692356,9
0,0.384615,1,-2.14189e-36,2.45098e-35,-5.0953e-36,-0.0632394,2.51253e-35
0.0769231,0.384615,1,4.68184e-36,-4.98909e-35,-1.02888e-36,-0.0574738,5.01207e-35
0.153846,0.384615,1,2.02627e-35,-1.02924e-34,-1.24141e-36,-0.0566757,1.04907e-34
0.230769,0.384615,1,4.5896e-35,-1.45289e-34,-9.22612e-37,-0.0614377,1.52369e-34
0.307692,0.384615,1,7.98563e-35,-1.88895e-34,-1.37825e-36,-0.0747747,2.05086e-34
0.384615,0.384615,1,1.216e-34,-2.38733e-34,-2.23838e-36,-0.0980269,2.67927e-34
0.461538,0.384615,1,1.6989e-34,-2.95412e-34,-3.50426e-36,-0.132975,3.40798e-34
0.538462,0.384615,1,2.21181e-34,-3.5392e-34,-5.01663e-36,-0.180738,4.17379e-34
0.615385,0.384615,1,2.67316e-34,-3.99301e-34,-6.29354e-36,-0.240418,4.80561e-34
0.692308,0.384615,1,2.93434e-34,-3.96793e-34,-6.16144e-36,-0.306699,4.93545e-34
0.769231,0.384615,1,2.79158e-34,-2.69599e-34,-2.38659e-36,-0.367164,3.88096e-34
0.846154,0.384615,1,2.09963e-34,1.60392e-34,8.3641e-36,-0.402428,2.64349e-34
0.923077,0.384615,1,1.01593e-34,-6.54147e-34,2.56548e-35,-0.398331,6.62486e-34
1,0.384615,1,5.3853e-35,9,4.57501e-35,-0.371704,9
0,0.461538,1,-3.8546e-36,2.80522e-35,-4.46307e-36,-0.0216311,2.86653e-35
0.0769231,0.461538,1,2.39085e-36,-5.84687e-35,-1.23691e-37,-0.019705,5.85177e-35
0.153846,0.461538,1,9.95804e-36,-1.19645e-34,-7.75042e-37,-0.0197146,1.20061e-34
0.230769,0.461538,1,2.22794e-35,-1.67378e-34,-1.15083e-36,-0.0215089,1.68858e-34
0.307692,0.461538,1,3.84096e-35,-2.15752e-34,-2.04998e-36,-0.0264238,2.19154e-34
0.384615,0.461538,1,5.79127e-35,-2.69877e-34,-3.19024e-36,-0.0346725,2.76039e-34
0.461538,0.461538,1,7.98921e-35,-3.2908e-34,-4.56083e-36,-0.0467899,3.3867e-34
0.538462,0.461538,1,1.0224e-34,-3.85537e-34,-5.90918e-36,-0.0628685,3.98907e-34
0.615385,0.461538,1,1.20672e-34,-4.19803e-34,-6.72147e-36,-0.0821883,4.36854e-34
0.692308,0.461538,1,1.2833e-34,-3.92122e-34,-6.10104e-36,-0.102477,4.12632e-34
0.769231,0.461538,1,1.1738e-34,-2.25027e-34,-2.77002e-36,-0.11931,2.53816e-34
0.846154,0.461538,1,8.45499e-35,2.46539e-34,4.10791e-36,-0.127224,2.60667e-34
0.923077,0.461538,1,3.94188e-35,-5.58338e-34,1.09479e-35,-0.124705,5.59835e-34
1,0.461538,1,3.36361e-35,9,3.06547e-35,-0.117084,9
0,0.538462,1,-5.02591e-36,2.8058e-35,-3.17496e-36,0.0231964,2.86809e-35
0.0769231,0.538462,1,-2.8883e-37,-6.05465e-35,8.81012e-37,0.0209787,6.05536e-35
0.153846,0.538462,1,-1.94853e-36,-1.23845e-34,-5.80398e-38,0.0201033,1.2386e-34
0.230769,0.538462,1,-4.7498e-36,-1.72937e-34,-1.07682e-36,0.0213888,1.73005e-34
0.307692,0.538462,1,-8.41788e-36,-2.22455e-34,-2.35729e-36,0.0252374,2.22627e-34
0.384615,0.538462,1,-1.28396e-35,-2.77523e-34,-3.77399e-36,0.0323792,2.77845e-34
0.461538,0.538462,1,-1.78711e-35,-3.3711e-34,-5.37347e-36,0.0432295,3.37626e-34
0.538462,0.538462,1,-2.30698e-35,-3.92663e-34,-6.97873e-36,0.0581172,3.93402e-34
0.615385,0.538462,1,-2.74977e-35,-4.23708e-34,-8.19388e-36,0.0767179,4.24678e-34
0.692308,0.538462,1,-2.9536e-35,-3.89623e-34,-8.35296e-36,0.0973758,3.9083e-34
0.769231,0.538462,1,-2.71201e-35,-2.1345e-34,-6.52711e-36,0.116509,2.15265e-34
0.846154,0.538462,1,-1.91348e-35,2.66365e-34,-2.79429e-36,0.128134,2.67066e-34
0.923077,0.538462,1,-7.94628e-36,-5.37987e-34,-1.79258e-36,0.127479,5.38048e-34
1,0.538462,1,2.34245e-35,9,2.35972e-35,0.122022,9
0,0.615385,1,-5.42631e-36,2.45296e-35,-1.46428e-36,0.0646395,2.51652e-35
0.0769231,0.615385,1,-2.91805e-36,-5.57222e-35,1.7151e-36,0.0586836,5.58249e-35
0.153846,0.615385,1,-1.35466e-35,-1.1476e-34,6.00536e-37,0.0571257,1.15559e-34
0.230769,0.615385,1,-3.10612e-35,-1.61077e-34,-9.55409e-37,0.0614331,1.64047e-34
0.307692,0.615385,1,-5.4081e-35,-2.08148e-34,-2.53724e-36,0.0737717,2.15074e-34
0.384615,0.615385,1,-8.20435e-35,-2.6106e-34,-4.23347e-36,0.0959007,2.73681e-34
0.461538,0.615385,1,-1.13911e-34,-3.19494e-34,-6.21264e-36,0.129436,3.3925e-34
0.538462,0.615385,1,-1.46943e-34,-3.76408e-34,-8.50207e-36,0.175591,4.04163e-34
0.615385,0.615385,1,-1.75316e-34,-4.13648e-34,-1.0941e-35,0.233824,4.49399e-34
0.692308,0.615385,1,-1.89153e-34,-3.93042e-34,-1.30567e-35,0.299559,4.36385e-34
0.769231,0.615385,1,-1.75956e-34,-2.3773e-34,-1.36947e-35,0.361652,2.96081e-34
0.846154,0.615385,1,-1.28306e-34,2.20634e-34,-1.22377e-35,0.401133,2.55522e-34
0.923077,0.615385,1,-5.87064e-35,-5.89006e-34,-1.59087e-35,0.401305,5.92139e-34
1,0.615385,1,1.65777e-35,9,1.98325e-35,0.380854,9
0,0.692308,1,-4.92473e-36,1.81638e-35,3.01463e-37,0.0966334,1.8822e-35
0.0769231,0.692308,1,-5.0535e-36,-4.49435e-35,2.10473e-36,0.088073,4.52757e-35
0.153846,0.692308,1,-2.29111e-35,-9.40901e-35,9.13554e-37,0.0862263,9.68436e-35
